,importance
POS_CASH_GENERAL_SK_DPD_DEF_mean,0.044758784543144366
true_annuity_div_income2,0.044745303236227905
INSTALLMENTS_LAST_365_DAYS_sum_SHORT_TERM,0.04457918163237905
LIVINGAPARTMENTS_AVG,0.04456802805566468
CREDIT_CARD_FLAG_UTILIZATION_LESS_25_sum,0.04433979529277333
TOTALAREA_MODE,0.04424264728935702
POS_CASH_GENERAL_MEAN_SK_DPD_max,0.04420883389085325
INSTALLMENTS_LAST_60_DAYS_sum,0.0440387175154936
PREV_APP_APPROVED_ACTUAL_DURATION_MIN,0.04387108091341158
CREDIT_GOODS_PRICE_RATIO2,0.04362353678432654
PREV_APP_APPROVED_DURATION_STD,0.043547629162802505
CNT_CHILDREN,0.04353462900070186
PREV_APP_PREV_PRODUCT_COMBINATION_POS mobile with interest_MEAN,0.04311019663312451
POS_CASH_NOT_COMPLETED_LAST_36_MONTHS,0.04292527964701988
REG_CITY_NOT_LIVE_CITY,0.04277400158643733
INSTALLMENTS_INSTALLMENT_PAYMENT_DIFF_LAST_180_DAYS_sum,0.0426469996355344
ORGANIZATION_TYPE_Construction,0.042632114518995214
INSTALLMENTS_INSTALLMENT_PAYMENT_DIFF_sum,0.04254015205428265
PREV_APP_APPROVED_ACTUAL_DURATION_SUM,0.04252043249736548
BUREAU_Ratio 0,0.042498015027772514
NEW_DOC_IND_AVG,0.042490567355984984
DOCUMENT_COUNT,0.04249056735592734
PREV_APP_REFUSED_RATIO_GOODS_TO_ANNUITY_STD,0.042443367456990906
APARTMENTS_AVG,0.042424401703680704
BUREAU_ACTIVE_LIFE_TIME_CREDIT,0.04211443276779226
BUREAU_SUM_OVERDUE_CONSUMER_CREDIT,0.042026687275952046
REG_REGION_NOT_LIVE_REGION,0.041919224771291536
PREV_APP_REFUSED_AMT_CREDIT_MAX,0.04167065042547944
CREDIT_CARD_PRINCIPIAL_RATE_sum,0.04155289757530656
CREDIT_CARD_UTILIZATION_sum,0.04150626988012098
NAME_INCOME_TYPE_State servant,0.0414845426475943
PREV_APP_APPROVED_ACTUAL_DURATION_SKEW,0.04074766683691148
YEARS_BEGINEXPLUATATION_MODE,0.04059670503395921
PREV_APP_REFUSED_AMT_DOWN_PAYMENT_MIN,0.04042403168611756
INSTALLMENTS_LAST_730_DAYS_sum_SHORT_TERM,0.0403931170695431
NAME_EDUCATION_TYPE,0.04020889090532938
BUREAU_ACTIVE_SUM_DEBT_LIFE_TIME,0.03990959812661512
INSTALLMENTS_LATENESS_LAST_180_DAYS_std,0.03979407667894903
CREDIT_CARD_12_MONTH_AMT_PAYMENT_TOTAL_CURRENT_mean,0.039757098020694104
PREV_APP_PREV_AMT_GOODS_PRICE_MIN,0.03973968737340347
BUREAU_GENERAL_UTILIZATION_RATIO_mean,0.039700755626056745
PREV_APP_PREV_RATE_DOWN_PAYMENT_VAR,0.03962666453512227
PREV_APP_REFUSED_AMT_ANNUITY_MIN,0.03960331708152147
ENTRANCES_AVG,0.038823365601852046
INSTALLMENTS_PAYMENT_LATENESS_LAST_180_DAYS_sum,0.038696008933486216
INSTALLMENTS_LATENESS_LAST_180_DAYS_sum,0.038696008933486216
PREV_APP_PREV_AMT_ANNUITY_MIN,0.03855273901975435
credit_to_goods_ratio,0.03835081593597098
CREDIT_GOODS_PRICE_RATIO1,0.03835081593595922
INSTALLMENTS_PAYMENT_LATENESS_LAST_365_DAYS_sum,0.0381624797035856
INSTALLMENTS_LATENESS_LAST_365_DAYS_sum,0.0381624797035856
PREV_APP_APPROVED_AMT_DOWN_PAYMENT_SKEW,0.03805149209748874
INSTALLMENTS_EARLY_sum_SHORT_TERM,0.03802907828917779
FLOORSMAX_MEDI,0.03790087255356039
PREV_APP_PREV_NAME_PRODUCT_TYPE_x-sell_MEAN,0.03789189994635681
INSTALLMENTS_EARLY_sum,0.03749952351930829
PREV_APP_APPROVED_RATIO_APPLICATION_TO_ANNUITY_MEAN,0.0373939145698577
ORGANIZATION_TYPE_Realtor,0.03626890619776107
car_to_birth_ratio,0.036217515649142024
REGION_POPULATION_RELATIVE,0.036179432139385244
INSTALLMENTS_DAYS_ENTRY_PAYMENT_max,0.03592629196617893
PREV_APP_APPROVED_AMT_DOWN_PAYMENT_STD,0.03582942249279238
INSTALLMENTS_INSTALLMENT_PAYMENT_DIFF_LAST_730_DAYS_mean,0.035201343464999736
PREV_APP_APPROVED_FINISH_RATE_STD,0.03518494372377564
INSTALLMENTS_INSTALLMENT_PAYMENT_DIFF_LAST_365_DAYS_max,0.03512646326455675
CREDIT_CARD_FLAG_UTILIZATION_MORE_100_mean,0.03469936147628592
PREV_APP_REFUSED_DAYS_DECISION_MEAN,0.034556645992382715
BUREAU_AMT_CREDIT_DEBT_MEAN_x,0.03431372551661074
NONLIVINGAREA_MEDI,0.03408711186840783
BUREAU_Ratio X,0.033907598399209565
PREV_APP_REFUSED_RATIO_GOODS_TO_ANNUITY_MEAN,0.03380629930338253
PREV_APP_PREV_PRODUCT_COMBINATION_Cash X-Sell: high_MEAN,0.033707727139187994
CREDIT_CARD_6_MONTH_AMT_DRAWINGS_CURRENT_max,0.033577397558182065
PREV_APP_REFUSED_AMT_APPLICATION_SUM,0.03352614054378987
INSTALLMENTS_INSTALLMENT_PAYMENT_DIFF_LAST_730_DAYS_max,0.03339141505534441
CREDIT_CARD_AMT_INST_MIN_REGULARITY_nunique,0.03326991200110336
POS_CASH_LONG_TERM_SK_ID_PREV,0.03301925011410681
POS_CASH_GENERAL_CNT_INSTALMENT_var,0.0329257271789039
PREV_APP_PREV_CHANNEL_TYPE_Country-wide_MEAN,0.03281647436550249
PREV_APP_APPROVED_RATE_DOWN_PAYMENT_MAX,0.03272657684778072
PREV_APP_PREV_AMT_DOWN_PAYMENT_MEAN,0.03270300571561767
INSTALLMENTS_INSTALLMENT_PAYMENT_DIFF_LAST_180_DAYS_mean,0.032381834401129135
PCTG_ENQUIRIES_QRT,0.0323721756022924
PREV_APP_PREV_CODE_REJECT_REASON_SCO_SUM,0.032177182788452094
BUREAU_CLOSE_DAYS_CREDIT,0.03212488161697014
CREDIT_CARD_6_MONTH_CNT_DRAWINGS_CURRENT_sum,0.03199344901716157
NAME_FAMILY_STATUS_Widow,0.031973819913609106
NONLIVINGAREA_MODE,0.0315596347218445
PREV_APP_REFUSED_DAYS_DECISION_MAX,0.029869800014417185
PREV_APP_APPROVED_GOODS_PRICE_RATIO_MAX,0.02969858956125356
PREV_APP_PREV_CODE_REJECT_REASON_HC_SUM,0.028587389852563195
PREV_APP_PREV_NAME_CLIENT_TYPE_Refreshed_MEAN,0.028422720512104444
DAYS_REGISTRATION,0.027854113094472884
PREV_APP_PREV_AMT_APPLICATION_SUM,0.02782342366575823
PREV_APP_APPROVED_RATE_DOWN_PAYMENT_MEAN,0.027392073161165466
CREDIT_CARD_FLAG_UTILIZATION_LESS_50_mean,0.02730575077765985
PREV_APP_PREV_NAME_GOODS_CATEGORY_Construction Materials_MEAN,0.02727111319346271
POS_CASH_GENERAL_LAST_3_MONTHS_sum,0.027071214183824428
BUREAU_ACTIVE_LAST_30_DAYS,0.026547150838523177
PREV_APP_REFUSED_RATE_DOWN_PAYMENT_MIN,0.02648841532733034
BUREAU_GENERAL_DAYS_CREDIT_min,0.026344855941144548
PREV_APP_APPROVED_APP_CREDIT_PERC_SKEW,0.026222743422481525
PREV_APP_PREV_CODE_REJECT_REASON_VERIF_SUM,0.02619102035313758
AMT_GOODS_PRICE,0.025766724269494716
INSTALLMENTS_LATENESS_LAST_90_DAYS_mean,0.025392928171966932
INSTALLMENTS_DIFF_sum,0.02418955069048501
INSTALLMENTS_EARLYNESS_LAST_180_DAYS_std,0.02395531195155514
PREV_APP_PREV_PRODUCT_COMBINATION_Cash_MEAN,0.022197599777599095
PREV_APP_REFUSED_AMT_APPLICATION_STD,0.022132764683916797
CREDIT_CARD_RATIO_ALL_AMT_DRAWINGS_TO_ALL_CNT_DRAWINGS_mean,0.020081145809739347
PREV_APP_PREV_CHANNEL_TYPE_Regional / Local_MEAN,0.019666077681253558
PREV_APP_PREV_AMT_CREDIT_SKEW,0.019094836078557637
PREV_APP_APPROVED_APP_CREDIT_PERC_MIN,0.01774412523650509
INSTALLMENTS_NUM_INSTALMENT_NUMBER_max,0.016892542832818942
PREV_APP_PREV_AMT_GOODS_PRICE_MAX,0.01665324243286574
PREV_APP_APPROVED_AMT_CREDIT_SUM,0.014799461466705254
POS_CASH_GENERAL_MEAN_SK_DPD_sum,0.014704126657912885
PREV_APP_PREV_AMT_DOWN_PAYMENT_SUM,0.014473470006358074
PREV_APP_PREV_NAME_CONTRACT_TYPE_Revolving loans_MEAN,0.011299317568195097
PREV_APP_PREV_CODE_REJECT_REASON_LIMIT_SUM,0.002313358047320671
CREDIT_CARD_FLAG_UTILIZATION_LESS_50_sum,0.0003201176089241197
